X1,X2
0.5837992569471119,1.0346172260251096
-0.42003642860633905,0.017938800511251067
-0.39500068584017156,-0.6378432428023478
0.025338253920649256,-1.2755470642477669
-2.175786670081334,-0.6591595349977505
2.024737565632711,-0.08447195461860203
0.07876901779366303,0.12356511730143771
-0.4475216781188781,-1.6079880269709992
-2.1842850450606672,-0.19583325215357883
0.06649683632195644,-0.06779004210465948
-0.7497459373723567,-0.21158288255855107
-0.6488485593814068,-1.9568662149773937
-0.8217477872504355,1.0038192240820574
0.48965176660567705,-0.4152445119799281
0.8817963504173247,1.026186657585453
0.4707186496252107,0.8819753549890539
-0.4370676775068604,0.1380933729140148
-0.7574529518640192,0.1308198208427872
-0.5830665036801526,-0.3541872801296466
0.0829182668575555,-0.19652431453227587
-1.7350459967665688,-1.4667951570271696
1.5097291663935286,1.4797078342927803
0.4936381981623748,-0.631972230041938
1.7086556241793824,0.8181914754015405
-0.9234088554352621,-0.5629516506109737
0.4429750278538781,-0.7241847063525986
0.4192534215562423,1.3064378953218945
1.1267306212071948,1.1498781976540668
-0.5578252248679934,-1.4195262760111822
-0.7011127429127368,0.04807747652770408
0.33934277585647177,0.4712849558069681
0.26697596959086994,0.8743118805465921
0.22401596364933957,0.7284620810989755
-1.1164083197957801,0.7751799608828124
-0.5697168644513488,-1.255984230967952
-2.29019763566302,-0.5519345027878555
0.5529210754398601,0.7149309516965314
0.1880764600254683,1.232446491134103
1.1953556469069857,1.9745452377379213
-2.247279164726698,-0.6008961102604903
0.10721720779257195,-0.3532597804836587
-1.4182461307861685,-1.9240005058184397
-0.2736978744032019,-0.17823044166427676
0.2638828418684314,0.24524230772657354
-0.2534201114664859,0.3129104632735905
-1.222144890744866,0.14208659202113708
2.00153491845053,1.0488701190335543
0.9017050592109468,1.0467491648398783
1.5612049070723677,1.3851851121230156
0.035658139586889466,-0.1254009023178026
-0.9387714984748674,-0.8217808150573437
0.8248598648610841,1.360861484600685
-0.9084990194236195,0.4443027902380302
1.0952148528848245,1.9611574900563575
0.11976171563155708,1.0778520272001089
0.9976803052044111,-0.2566831779723385
0.7526598962787995,0.9452265268367299
1.1610073240889722,0.25209342307172966
2.174533872165896,0.4807060841380271
-0.251174376684311,1.2769733166484838
2.1623752804085608,-0.6755977943806973
0.3896556205490776,-0.25051788696669336
-1.9255645450444985,-2.308551369561463
1.891876355835931,1.287592282941624
-0.7795318696531341,-0.4231523279452129
1.5958909113017798,1.8776873969421426
-0.5512178881508301,-1.6827279725357531
1.2009445670037822,-0.1139155061117713
0.7264387263260494,2.2053559244800627
0.7749008621384964,0.6876584363180589
-0.15643066510488032,0.5321976067315805
-2.5733720726937617,-0.8290181556950076
0.9467353770133672,2.7785949392792815
0.4644290746693353,0.6477144592309569
0.6498931686041269,-0.1290102868979557
-1.8682789868657816,-0.8798946917184856
-1.5069593302431379,-0.4386552856459843
1.1363663718727928,-0.29088171091041287
2.0861169197471963,0.9072208299752793
-0.6083692481662326,0.08220307762640802
1.4361459510662176,0.22759796545579755
0.027304861831198034,-0.053910926633879294
-0.48964235089317987,0.7516734697564131
-1.0364376410229406,-0.7801766237356418
-1.9000841850137613,-2.3452292050882924
0.9822555949461783,1.0028526907067932
-0.2635560303147645,0.0017933640871345986
1.7080789335552606,1.8380494686974134
1.4459158558157887,0.6077427124121438
0.5057902341472329,0.0822031126022585
-1.000570736975319,-0.45584474397995833
-1.7870000201580427,-1.3107724167856087
-2.720763793425829,-3.14915003277601
1.1984213004608155,1.4565117180491687
-1.0395406483595497,0.008581267540537235
0.04107736615845242,-0.7770790692824797
-0.2967515890898694,-0.18686841049740505
0.7818033619191957,0.39657613455768465
0.6282990155702644,0.31474854340684305
-0.4082734760256794,0.1525012921773962
0.3232718538164808,1.7666242253782032
0.17671189987464164,-1.0098809307903733
-2.1601390567544123,-1.6751053977254757
-0.09547206052367618,-0.6011859855022559
0.7439527451388771,0.15340416897093123
-1.914254270883939,0.4338598308423625
-0.14465634660993898,-1.1888241267056263
-0.5519454772771859,-0.24438721309361808
-0.5962133660042497,-1.1787232357826727
0.5369914157665303,-0.5738766281228548
1.4648166341849111,1.2685615590247241
-2.1242494311969597,0.3867305441814349
0.4004248453985332,-0.6965874080618695
-0.5556789494806743,-1.6800187600699117
-0.5181210221254371,-1.2200260041487863
0.1696727072695674,-1.3102851241730187
-0.010179817147773607,0.3917056428419007
-0.8031942843955775,-0.07663375935906577
-0.8722909039631115,-0.8386939424299442
-1.6421070910832256,0.23238186494808563
0.24452931124547003,-0.20381105309647454
0.7125331398813619,0.7030840239051371
0.3207013637754724,1.028684634478947
-1.2947460502157953,0.5331161585505322
-0.8939532574020519,-0.489394872963857
2.123103305904551,1.7749558989016263
-0.5858004574982976,0.5231206699828049
-0.613762625760545,0.9028398753509304
-1.529933753849284,0.3390136838756326
0.6252722405226725,0.5843548545875511
1.7128754088478693,0.07707995125670113
-0.44697151625279685,-0.7465590293997577
-0.05382242765438394,1.3779697572074685
-0.43890746331449404,0.2743002157494816
0.8670276701714321,0.5086081892223913
-1.1433248024953724,-0.6352269541309608
-0.1342863346727764,-0.7622889611010524
1.3269744917678037,0.24916765387575235
0.47161872724587833,0.10889308641126368
-0.37138612513627833,-1.0088629756963126
2.398049177484193,1.8555744996729304
-1.0386016702276777,-1.4678086013533351
1.915412498402812,2.527071992098427
0.16207764681812106,0.11261962955503516
0.8165524981258844,-1.0484294004661256
0.0837717439972896,0.8199742817168347
-0.2194476108039746,-0.002821981709825717
2.0022053827373862,-0.6993523072373801
1.365202954826674,0.6956048939166494
-0.7125669435812998,-0.6400635813317482
0.20149852852304348,0.616061632167164
0.18889025584474106,0.9977356143989192
0.37186695135218995,1.8905542031410323
0.05656980659903019,-0.3745361423964599
0.5518020108003308,1.4660849194641814
-0.335960511615639,-1.173924924251221
-1.10728663011167,-0.633514799634973
0.01862755375209,0.1181334939345184
1.1453973366526733,0.11921187839949687
1.976059190628792,2.771811495361846
-0.9112606817592585,0.046364358941265386
-1.621163877643121,-1.4660962717807273
-0.16014440949483177,0.8180724257297957
1.0463055680026458,-1.360434739808909
-0.10982069127056099,-0.37275342938553535
-0.8013846402885594,-1.4668687089542087
0.9881798549956015,1.0614134659585754
0.4484787664020626,0.7197675790547626
-1.331661551118259,0.2084729372807707
-0.33267197382650954,0.36746383630139257
0.8264909550356807,0.385507526842657
-1.0303022446466774,-2.4420887318927096
0.9931763011555385,-1.0101315863361555
-0.28969713591683166,0.9503919835715654
-0.057701024957782565,0.8854462713405095
0.004232108483942454,-0.9736540852597655
0.5520912703881212,-0.686697114720372
-0.7550293346606516,-1.252703018436811
-0.6597657268879715,-0.7037979594339995
-0.6480379890577969,-0.7546830012539527
0.1948703701937353,-0.14772679262761143
-0.698110641132324,-0.32335208275221966
-0.8416851879749494,0.8641864963748663
-0.3007598401346243,-0.279970094499154
-0.08823527563321953,-0.12372504947701618
-1.278011662696449,-1.4881305243722949
0.8798077723883792,0.7136778905032255
0.7875470518507796,0.4215833215812706
-1.447449858054599,-1.500155710818912
-1.3173629480035105,-0.3591060694579338
-0.8235384930802074,-1.0981754678277191
-1.52899897317267,-1.1825345230120894
-0.1455503610221538,0.005472084662871845
-0.1895667888840339,-1.6289306400583587
0.02746881946079313,0.3869007677368028
-0.6031797021706566,-0.5590223782900451
-0.5786431667194742,-1.2605195472248192
